Latent,Structure,platform,lval,op,rval,Estimate,Std. Error,z-value,p-value
Valence O,Helpfulness ~ Heuristic,audible,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9852077568022563,0.004596456823549929,214.34069641211622,0.0
Valence O,Helpfulness ~ Heuristic,audible,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9766552203896433,0.0045631979698129215,214.02867608122963,0.0
Valence O,Helpfulness ~ Heuristic,audible,Helpfulness,~~,Helpfulness,0.1377854965333324,0.0006501944224231186,211.9143006609079,0.0
Valence O,Helpfulness ~ Heuristic,audible,Text_Length,~~,Text_Length,0.3244475718486433,0.009057099593799396,35.822458222159966,0.0
Valence O,Helpfulness ~ Heuristic,audible,Title_Length,~~,Title_Length,0.9527998798508567,0.0045196285974590245,210.8137558417334,0.0
Valence O,Helpfulness ~ Heuristic,audible,Valence_abs,~~,Valence_abs,0.06412973315895285,0.0003096145663629468,207.12763519223088,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Title_Length,~,Heuristic,1.0,-,-,-
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Text_Length,~,Heuristic,3.7355384258504833,0.09272082248549866,40.28802080993646,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Deviation_Of_Star_Ratings,~,Heuristic,0.47431704265308383,0.020109111357092393,23.587170721107334,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Valence_Matching_Rate2,~,Heuristic,0.1403500977428983,0.018449986952454624,7.607056747355521,2.7977620220553945e-14
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Depth,~,Systematic,-4.119382992083686,0.10212016898940744,-40.338583776439265,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Breadth,~,Systematic,5.403691872443974,0.13509912616500985,39.997977972144064,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Arousal,~,Systematic,-0.3015484382335768,0.025552753711111306,-11.801015328169939,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Helpfulness,~,Heuristic,0.46612072335898647,0.01638763132278594,28.44344702107329,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Helpfulness,~,Systematic,0.2138235248254622,0.021475851604495052,9.956463136053284,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Heuristic,~~,Heuristic,0.04590422294466341,0.0017531337408887811,26.184096425642565,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Heuristic,~~,Systematic,-0.021068407986823287,0.0007433913664426852,-28.3409371019467,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Systematic,~~,Systematic,0.023459279540453723,0.0011458769751946716,20.47277328004211,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Arousal,~~,Arousal,0.9978164963395044,0.004630611927247769,215.4826428560339,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Breadth,~~,Breadth,0.3151913254683785,0.005535823825023942,56.93666116805635,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Depth,~~,Depth,0.6019400866484823,0.004186486067989632,143.7817006265005,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9896018891885621,0.004611588145681287,214.59025778369332,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9767051035716359,0.004564331956943793,213.98643056006736,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Helpfulness,~~,Helpfulness,0.13635815770693985,0.0006900918842294813,197.59420538845444,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Text_Length,~~,Text_Length,0.35954040162594497,0.013994075558526022,25.692329593089788,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Title_Length,~~,Title_Length,0.9543454587812117,0.004553304204078694,209.59404770644306,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,audible,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.9990826886887773,0.004635211816550575,215.54197046743187,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Systematic,~,Heuristic,-0.45746982758007565,0.014318363216894931,-31.949868893417573,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Title_Length,~,Heuristic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Text_Length,~,Heuristic,4.087684691907528,0.1142060007380276,35.7922058863466,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Deviation_Of_Star_Ratings,~,Heuristic,0.41180398121696044,0.019724328771889062,20.877971867056985,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Valence_Matching_Rate2,~,Heuristic,0.1471055465518391,0.018516211123141398,7.944689416510444,1.9984014443252818e-15
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Depth,~,Systematic,-4.17668372428548,0.10453180810859453,-39.95610331265398,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Breadth,~,Systematic,5.342291836635206,0.13446779395867775,39.729155058773216,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Arousal,~,Systematic,-0.3052851266015317,0.02583061256793405,-11.818733519649157,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Helpfulness,~,Systematic,-0.2799374295976315,0.011567845492795695,-24.199616925016272,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Heuristic,~~,Heuristic,0.04281000148228571,0.0017324753327371992,24.7103093756252,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Systematic,~~,Systematic,0.0143021404572788,0.0007395211988655692,19.33973016578653,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Arousal,~~,Arousal,0.9977673340732672,0.004630580115106757,215.47350635456834,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Breadth,~~,Breadth,0.3361867389455993,0.005245370850023589,64.09208204601879,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Depth,~~,Depth,0.5943555832734139,0.0041377934433284415,143.64070881500393,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9926849903509998,0.004616890922910587,215.01157525943418,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.976683598771837,0.004565367323442699,213.93319077366073,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Helpfulness,~~,Helpfulness,0.1413785032577192,0.0006584448720401843,214.71577811054047,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Text_Length,~~,Text_Length,0.28438922269805356,0.017635503528890775,16.125948556900372,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Title_Length,~~,Title_Length,0.9571537554729798,0.00457206563028189,209.34820990411248,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",audible,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.9990548531435746,0.00463476046130943,215.55695515831704,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Heuristic,~,Systematic,-0.814590519048652,0.02869720338702269,-28.38571090131509,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Title_Length,~,Heuristic,1.0,-,-,-
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Text_Length,~,Heuristic,4.21008778813015,0.104134651475273,40.42926853305324,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Deviation_Of_Star_Ratings,~,Heuristic,0.4525444669723492,0.01981351279952123,22.84019353501234,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Valence_Matching_Rate2,~,Heuristic,0.14906505697987238,0.018347613590121534,8.12449293416586,4.440892098500626e-16
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Depth,~,Systematic,-4.2127226985647965,0.10653004546009574,-39.544925380729914,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Breadth,~,Systematic,5.503420175691952,0.14029431850219923,39.22767674705554,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Arousal,~,Systematic,-0.3126347346176914,0.026169169373021,-11.946681614130798,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Helpfulness,~,Heuristic,0.340942404361413,0.009099433973533577,37.46852884647576,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Heuristic,~~,Heuristic,0.02721705812732809,0.0009980739733328051,27.269580038415704,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Systematic,~~,Systematic,0.022537434570400708,0.0011235615671350628,20.058922634572966,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Arousal,~~,Arousal,0.9977938672850049,0.004630627345579391,215.47703855333285,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Breadth,~~,Breadth,0.31758457572646426,0.005522814242286507,57.50412049663227,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Depth,~~,Depth,0.6004361238090271,0.0041932865990613084,143.18986062155835,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9915608479388692,0.004612008342913764,214.9954583771259,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9767319493197769,0.004563247398997278,214.04317226376097,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Helpfulness,~~,Helpfulness,0.1382800719192465,0.000652044695818846,212.07146165573997,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Text_Length,~~,Text_Length,0.252290997982993,0.014451765755928419,17.45745137489794,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Title_Length,~~,Title_Length,0.9584588780512372,0.004546192713051929,210.82671552587618,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",audible,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.999049783421796,0.004634551906239053,215.56556133534838,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Systematic,~,Heuristic,-0.4600050728630398,0.014422179175605477,-31.895670358140038,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Title_Length,~,Heuristic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Text_Length,~,Heuristic,3.7446021858067184,0.09314684462796166,40.201063178499005,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Deviation_Of_Star_Ratings,~,Heuristic,0.473727976972539,0.0201556990265672,23.5034258213826,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Valence_Matching_Rate2,~,Heuristic,0.14289216877564948,0.01850344110545959,7.722464592046369,1.1324274851176597e-14
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Depth,~,Systematic,-4.119728358122199,0.1021658770672582,-40.32391710756578,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Breadth,~,Systematic,5.405630398483475,0.13519653228810907,39.98349888829902,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Arousal,~,Systematic,-0.3014218221841875,0.025563478720218205,-11.791111275242883,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Helpfulness,~,Heuristic,0.467924751879598,0.016469273865053733,28.41198438287427,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Helpfulness,~,Systematic,0.21484772619704068,0.021537089253805177,9.975708586020074,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Heuristic,~~,Heuristic,0.04567367997996367,0.0017483827682955792,26.123387156443737,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Systematic,~~,Systematic,0.01377322962670402,0.000706024833052333,19.50813762123713,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Arousal,~~,Arousal,0.9978184503021007,0.004630615801424178,215.48288453983415,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Breadth,~~,Breadth,0.3150922592229209,0.005535782043170378,56.919195284203475,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Depth,~~,Depth,0.6020014506946366,0.004185444050599764,143.83215813493888,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9896213511115813,0.004611509966298856,214.5981160464111,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9765222636373364,0.00456345485120113,213.98749308680505,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Helpfulness,~~,Helpfulness,0.13634157011863768,0.0006904177756564896,197.4769114128315,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Text_Length,~~,Text_Length,0.3596101810279349,0.014020736752279326,25.648451101817116,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Title_Length,~~,Title_Length,0.9542095063411545,0.00455198289591073,209.62502011787936,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",audible,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.9990716245089506,0.00463521793808607,215.5392988287274,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Heuristic,~,Systematic,-0.8993142115224995,0.031259175989956825,-28.76960709977346,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Title_Length,~,Heuristic,1.0,-,-,-
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Text_Length,~,Heuristic,3.7282183305966785,0.09237762292764697,40.358457085179346,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Deviation_Of_Star_Ratings,~,Heuristic,0.47492580714023874,0.020105194734799343,23.62204461987056,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Valence_Matching_Rate2,~,Heuristic,0.14298282467686235,0.018448945131361714,7.750189707380772,9.103828801926284e-15
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Depth,~,Systematic,-4.119010936988522,0.10205975113498883,-40.358818154476715,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Breadth,~,Systematic,5.401246962443004,0.13497023731538485,40.01805931319433,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Arousal,~,Systematic,-0.30276493892074124,0.025551071770039138,-11.849402703486989,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Helpfulness,~,Heuristic,0.46556082045317465,0.016390503311851705,28.40430287995677,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Helpfulness,~,Systematic,0.21416110155984194,0.021482327713045826,9.969175799316043,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Heuristic,~~,Heuristic,0.027002134179296297,0.0010008372604558145,26.979545245966445,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Systematic,~~,Systematic,0.02347765913265655,0.0011461847290769984,20.483311735516985,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Arousal,~~,Arousal,0.9977590806094245,0.00463037385449417,215.4813221886033,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Breadth,~~,Breadth,0.315340346513543,0.0055347580736676335,56.97454925028126,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Depth,~~,Depth,0.6018917130905165,0.004187464299155932,143.73655987183062,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9895290978313976,0.004611413210387788,214.58261328387928,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9763909064310987,0.004562911315674101,213.98419532352176,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Helpfulness,~~,Helpfulness,0.13633114984828654,0.0006899327046771687,197.60064818854698,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Text_Length,~~,Text_Length,0.36077782200369113,0.013943870317887767,25.873578407782308,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Title_Length,~~,Title_Length,0.9539675337143843,0.004551805636439013,209.58002377516186,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",audible,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.9990193482674461,0.004634997082348123,215.5382905971102,0.0
Valence ▲,Helpfulness ~ Systematic,audible,Title_Length,~,Heuristic,1.0,-,-,-
Valence ▲,Helpfulness ~ Systematic,audible,Text_Length,~,Heuristic,4.285829212051738,0.12469057993283061,34.37171608573874,0.0
Valence ▲,Helpfulness ~ Systematic,audible,Deviation_Of_Star_Ratings,~,Heuristic,0.4218017329318606,0.020127784054680846,20.9561932781573,0.0
Valence ▲,Helpfulness ~ Systematic,audible,Valence_Matching_Rate2,~,Heuristic,0.15283454961489007,0.018845228192197375,8.10998667928358,4.440892098500626e-16
Valence ▲,Helpfulness ~ Systematic,audible,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,Helpfulness ~ Systematic,audible,Depth,~,Systematic,-3.9927688447922165,0.09575010950547504,-41.699888024903075,0.0
Valence ▲,Helpfulness ~ Systematic,audible,Breadth,~,Systematic,5.102273768078828,0.12309664377501098,41.44933291083893,0.0
