,Unnamed: 0,product_name,Average_rating,Num_of_Rating,Review_Rating,review_title,Review_Text,Posted_Date,Helpfulness,has_images,price,time_lapsed,title_length,text_length,Deviation of star ratings,FOG Index,Flesch Reading Ease
566,566,"NEEWER Ring Light Kit: 18""/48cm Outer 55W 5600K Dimmable LED Ring Light, Light Stand, Carrying Bag for Camera, Smartphone, YouTube, TikTok, Self Portrait Shooting, Black",4.7,60969,1,WASTE OF MONEY! WILL FALL ON YOUR CLIENTS!!!,"This light is not sturdy at all, I use so much time twisting & tightening the ring onto the pool & it literally falls on my clients faces while I?ôm working! This light is TEMPORARY, and will break if you adjust/move it too much, smh. It?ôs best to just invest in a more expensive & durable light bc you?ôll have to keep re-purchasing this cheaply made one.",2023-01-18,4,1,55.96,89,8,67,3.7,11.65,75.24
567,567,"Logitech MK550 Wireless Wave Keyboard and Mouse Combo - Includes Keyboard and Mouse, Long Battery Life, Ergonomic Wave Design, Black",4.5,20592,1,Keyboard missing USB connection device,The slot holding the USB connection device was missing. Keyboard is useless without it.,2020-06-05,1,0,29.99,1154,5,14,3.5,5.66,64.37
568,568,"TECKNET Wireless Mouse, 2.4G USB Computer Mouse with 6-Level Adjustable 3200 DPI, 30 Months Battery, Ergonomic Grips, 6 Buttons Portable for PC, Chromebook, Mac - Red",4.4,29126,2,Dead in 1.5YR of Light Usage,Suddenly died while Mouse and Laptop (HP Envy) connected well.Just a pointer sits still.Used Mouse probably less than 1 hour every few days.,2020-06-13,0,0,9.49,1167,6,23,2.4,8.3,72.12
569,569,PROZOR 192KHz Digital to Analog Audio Converter DAC Digital SPDIF Optical to Analog L/R RCA Converter Toslink Optical to 3.5mm Jack Adapter for PS3 HD DVD PS4 Amp Apple TV Home Cinema,4.4,36537,5,Does what it was made for.,All good,2023-01-21,0,0,13.85,100,6,2,0.6,0.8,120.21
570,570,"iFixit Pro Tech Toolkit - Electronics, Smartphone, Computer & Tablet Repair Kit",4.9,17318,5,Great quality. Great variety. Great pricepoint.,Unbeatable variety and quality at this price point. Only gripe but is negligible is that the grip for the main tool could be softer and ergonomic for tighter grips. Bits could be slimmer as well to reach hard to reach screws. Still would recommend!,2020-12-27,0,0,74.95,970,6,44,0.1,9.85,77.23
571,571,"NETGEAR Wi-Fi Range Extender EX3700 - Coverage Up to 1000 Sq Ft and 15 Devices with AC750 Dual Band Wireless Signal Booster & Repeater (Up to 750Mbps Speed), and Compact Wall Plug Design",3.8,76290,1,Not an Easy Experience,"Followed the instructions for setup and realized it was not connected to my main Wi-Fi router. Tried the troubleshooting suggestions for advanced setup. No luck.  Written in technical language which was difficult to understand for this non computer geek.  Have used other brands with better instructions and simpler results.  Going to call tech support, but this device should have simpler setup and troubleshooting instructions.  Small print is not helpful for seniors.  Cannot recommend.  Open to suggestions besides calling tech support.",2021-12-11,0,0,59.9,460,4,80,2.8,9.06,59.9
572,572,"Jiusion 40 to 1000x Magnification Endoscope, 8 LED USB 2.0 Digital Microscope, Mini Camera with OTG Adapter and Metal Stand, Compatible with Mac Windows 7 8 10 11 Android Linux",4.1,19667,5,Product quality meets the price and expectations,A good portable microscope replacement. The zoom is more than I will ever need and the focus n picture quality is on par. For the price it is a very good product.,2021-03-08,0,0,21.99,780,7,32,0.9,9.28,77.53
573,573,XRT112 Replacement Remote Control fit for Vizio Smart Internet LED TV with Netflix/iHeart APP Keys,4.6,27434,5,Perfect,I lost my remote and was lucky enough to find this one on Amazon. It works great!,2021-10-24,0,0,6.44,509,1,17,0.4,3.4,105.15
574,574,"D-FantiX Battery Tester, Universal Battery Checker Small Battery Testers for AAA AA C D 9V 1.5V Button Cell Household Batteries Model BT-168",4.5,23236,1,"Don't waste your time, it doesn't work.","I may have received a faulty product. The one I received does not work. Depending on how you hold it, it will show anything from completely dead to fully charged! I have tried AA, AAA and C batteries and had the same accuracy (or rather inaccuracy) with all of them. Very disappointing.",2021-02-18,7,0,7.99,791,7,52,3.5,9.82,75.2
575,575,"Amazon Basics 14-Inch Tablet Bag, Black",4.7,82733,5,Excellent product...,"The case pictured has a 17"" laptop, a cooling base, the power cords and supply, a bluetooth mouse, and keyboard in it and there is still room for my external dvd burner and its cord.  GREAT",2021-03-13,0,0,24.14,755,2,36,0.3,15.51,60.32
576,576,SAMSUNG TV Remote Control BN59-01199F by Samsung,4.7,23674,5,Worked right out of the package,"This remote always wotks. R√®placed the one i was using, good  thing they are inxpensive",2022-04-17,0,0,5.99,348,6,15,0.3,5.67,72.32
577,577,Sony MDREX15LP/P In-Ear Headphone (Pink),4.3,33087,4,Nice,These seem are nice ear buds.,2021-05-30,0,0,19.99,817,1,6,0.3,2.4,116.15
578,578,"fire-Cable Plus Wireless Adapter, Powers Streaming TV Sticks Directly from TV USB Port (Eliminates AC Outlet and Cords)",4.1,19987,1,Firestick,It didnt do anything. I thought it was suppose to help my connection with my firestick,2021-02-18,0,0,9.99,856,1,16,3.1,5.7,80.28
579,579,"NEEWER Ring Light Kit: 18""/48cm Outer 55W 5600K Dimmable LED Ring Light, Light Stand, Carrying Bag for Camera, Smartphone, YouTube, TikTok, Self Portrait Shooting, Black",4.7,60969,5,Very nice good quality,Very nice quality.,2022-08-07,0,0,55.96,253,4,3,0.3,14.53,59.97
580,580,"Amazon Basics 3.5mm Aux Jack Audio Extension Cable, Male to Female, Adapter for Headphone or Smartphone, 6 Foot, Black",4.6,57765,5,Great for Nintendo Switch!,"I love m?ôy Nintendo Switch. But the one problem I?ôve always had with it is that the headphones have to be plugged into the system even when docked. So that means you have to be really close to the dock to use headphones. Which sucks??but this cord solved that problem for me! I can now sit on my couch/bed, at a comfortable distance from both the dock and my TV. Sound quality is just like plugging it straight into the system.Playing overwatch on my switch has been so enjoyable ever since! ?íï love this product and highly reccomend!",2022-12-15,3,1,6.99,157,4,99,0.4,6.55,84.37
581,581,"Jiusion 40 to 1000x Magnification Endoscope, 8 LED USB 2.0 Digital Microscope, Mini Camera with OTG Adapter and Metal Stand, Compatible with Mac Windows 7 8 10 11 Android Linux",4.1,19667,5,The software that comes with this Microscope allows you to switch from webcam  to microscope view,This Microscope is great for repairing Printed circuit boards. There is a slight problem with my application getting the built in LED  dim enough This can be easily fixed by purchasing a Jiusion Updated with 2 Lamps Aluminum Alloy Universal Adjustable Professional Base Stand Holder which is of a high quality. I added a variable 0 to 5 volt power suppply connected to a USB connector so I can adjust the light source for best viewing.,2021-03-17,0,0,21.99,771,16,76,0.9,15.91,54.26
582,582,"Amazon Basics USB Type-C to USB-A 2.0 Male Charger Cable, 6 Feet (1.8 Meters), White, Laptop",4.6,80815,4,Won't fit my item.,I had hoped I it would fit my hand bug zapper.  It arrived on time and great shape.  I will hold on to it and hope it wl fit something else.,2023-01-16,1,0,7.82,88,4,31,0.6,4.12,103.32
583,583,"Screen Cleaner Kit - Best for LED & LCD TV, Computer Monitor, Laptop, and iPad Screens ??Contains Over 1,572 Sprays in Each Large 16 Ounce Bottle ??Includes Premium Microfiber Cloth",4.7,38368,5,Really works.,"No strong smell, non streaking.",2020-02-26,0,0,19.99,1120,2,5,0.3,2,100.24
584,584,"Logitech M510 Wireless Computer Mouse ??Comfortable Shape with USB Unifying Receiver, Back/Forward Buttons and Side-to-Side Scrolling - Red",4.7,15469,5,"Love it, fast shipping!","Love it, fast shipping! Two days in my hand!",2022-08-23,0,0,15.99,292,4,9,0.3,1.8,109.21
585,585,"Apple EarPods Headphones with Lightning Connector. Microphone with Built-in Remote to Control Music, Phone Calls, and Volume. Wired Earbuds for iPhone",4.6,201075,4,Did not last but THEY ARE AUTHENTIC!,"I gave an overall 4 star because these are authentic and Apple is honoring the warranty.  The sound quality decreased to the point of hardly being able to hear within 4 months.  I contacted Apple  It took about 45 minutes, but they are sending me a new set.  They set up a payment link to put a hold on funds until they receive the nonworking ones back.  I will update if anything changes.",2021-09-28,1,0,15.99,548,7,73,0.6,9.13,73.58
586,586,"The Bose SoundLink Revolve, the Portable Bluetooth Speaker with 360 Wireless Surround Sound, Lux Gray",4.7,21202,4,"Music, Clear Mids, Mono & Movies","I took the leap in hopes of replacing my Bose Mini Soundlink II Special Edition but I have to tell you I have found the Soundlink Revolver lacking in a few categories, mostly based on the engineered circular orientation, that have become very important to me, that being music separation (instruments coming from different distinctive angles), clear, distinct, and separate mids, left to right/ right to left separation when watching movies on my laptop or ipad.I just received it yesterday and honestly I'm still not sure if I'll be keeping it for music only which sounds like it's in mono mode.I've fiddled with my equalizer and I'm flummoxed.",2020-08-11,0,0,79.99,998,6,108,0.7,18.1,43.4
587,587,"Anker 2.4G Wireless Vertical Ergonomic Optical Mouse, 800 / 1200 /1600 DPI, 5 Buttons for Laptop, Desktop, PC, Macbook - Black",4.2,46398,1,Its way to small,I took it out of the box as far as i got its just way to small and light. My hand is pretty messed up I thought it would help but no luck for me.,2020-04-08,0,0,19.99,1099,4,35,3.2,7,104.47
588,588,"Bluetooth Audio Adapter for Music Streaming Sound System, esinkin W29-us Wireless Audio Adapter Works with Smart Phones and Tablets, Wireless Adapter for Speakers",4.5,41802,1,dont buy did not even last 8 months,"worked good for 8 months,But i only used it maybe 8 times as it is in my garage witch is climate controled.",2023-03-05,0,0,23.99,35,8,22,3.5,8.8,82.99
589,589,"Amazon Basics Toslink Digital Optical Audio Cable, Multi-Channel, for Audio System, Sound Bar, Home Theatre, Gold-Plated Connectors, 9.8 Foot, Black",4.6,148591,5,Good Toslink cable,"I'm not a fan of most Amazon Basics products. Many of them have a very well established history of shoddy workmanship and quality. Their locks, for example, are a disgrace. Simply watch LockPickingLawyer's videos.While I don't know much about fiber cables, this seems to be solid. I was amazed at just how THICK the cable is. My other fiber cables are a tiny bit bigger than the actual fiber optic cable itself. Nicely packed, plenty of length. It works, so there's not much to say beyond that. Asking about 'sound quality' is absurd.It's FIBER. How does Amazon THINK the sound quality is?",2022-02-03,0,0,8.99,425,3,102,0.4,6.47,78.96
590,590,"Fintie Rotating Case for iPad 6th / 5th Generation (2018 2017 Model, 9.7 inch), iPad Air 2 / iPad Air 1-360 Degree Rotating Protective Stand Cover Auto Sleep Wake, Composition Book",4.5,25873,4,Great case,Great case but deteriorates badly in last 5 years.  And new replacement  leather color is too red !!!!,2021-07-18,0,0,13.99,635,2,18,0.5,8.11,71.31
591,591,NB North Bayou Monitor Desk Mount Stand Full Motion Swivel Monitor Arm with Gas Spring for 17-30''Computer Monitors(Within 4.4lbs to 19.8lbs) F80,4.5,17206,5,Very very good,Great product,2022-11-26,0,0,27.9,224,3,2,0.5,0.8,77.91
592,592,"The Bose SoundLink Revolve, the Portable Bluetooth Speaker with 360 Wireless Surround Sound, Lux Gray",4.7,21202,5,Awesome Speaker,I decided to buy one of these for my dad's birthday and wanted something comparable to my Bose Soundlink mini (the original one). These sound just like them but they have 360 sound. Overall very pleased with the sound quality and the battery life to boot!,2020-08-31,0,0,79.99,978,2,46,0.3,9.6,81.33
593,593,"RCA to HDMI, GANA 1080P Mini RCA Composite CVBS AV to HDMI Video Audio Converter Adapter Supporting PAL/NTSC with USB Charge Cable for PC Laptop Xbox PS4 PS3 TV STB VHS VCR Camera DVD (Black)",4.4,18061,4,"Works great, very pleased.",to connect a DVD player to my smart tv.,2020-09-08,0,0,6.99,918,4,9,0.4,3.6,96.18
594,594,"Apple Magic Mouse 2 (Wireless, Rechargable) - Silver",4.7,21988,5,Great Apple product,Great mouse ! As always great quality !,2021-06-11,0,0,15.99,632,3,8,0.3,9.07,73.85
595,595,"Upgraded, Anker Soundcore Boost Bluetooth Speaker with Well-Balanced Sound, BassUp, 12H Playtime, USB-C, IPX7 Waterproof, Wireless Speaker with Customizable EQ via App, Wireless Stereo Pairing",4.6,28665,5,Great speakers,Read a lot of reviews before purchasing these speakers and I couldn't be happier!,2023-06-12,1,0,101,64,2,14,0.4,11.31,57.27
596,596,Amazon Basics Adjustable Tablet Holder Portable Stand - Black,4.6,29617,5,Simple and effective.,An excellent item. So easy to use.,2020-09-17,0,0,34.99,950,3,7,0.4,7.11,93.3
597,597,Apple Lightning to Digital AV Adapter,4.6,65632,1,Flawed Device,"This adapter completely stopped working 6 months after purchase. There have been issues with volume, picture or sound not working. All along I thought it was my HDMI cable. Apparently not. . .  It?ôs still under Apple warranty. Trying to figure out if Apple will replace.",2023-02-06,1,0,19.99,71,2,46,3.6,6.25,71
598,598,"Screen Cleaner Kit - Best for LED & LCD TV, Computer Monitor, Laptop, and iPad Screens ??Contains Over 1,572 Sprays in Each Large 16 Ounce Bottle ??Includes Premium Microfiber Cloth",4.7,38368,5,"Yes, it actually is worth the premium price!",I often depend on reviews to help my decision making in Amazon but I rarely write them. This product made me immediately pull out my phone and write a review. My parents have an outdoor television on their porch and the screen gets dirty over time. My mom has used windex before which can help wipe dirt/dust/watermarks off the screen but leaves streaks. I took on chance on this stuff even though it seemed overpriced and a 5 minute cleaning of their TV made it look brand new. It is legit folks!,2020-04-16,0,0,19.99,1070,8,92,0.3,7.86,81.33
599,599,"Amazon Basics 5-Pack DisplayPort to HDMI Display Cable, Uni-Directional, 1920x1200, 1080p, Gold-Plated Plugs, 3 Foot, Black",4.6,52649,3,"Cable does the job, but could be better.",The cable works fine as intended and converts the media output properly. The only issue I have with it is when I play a graphics heavy game or sometimes just any game on my pc my second monitor (which is the one using the cable) just goes out and doesn't receive any signal anymore until I unplug and replug the cable which is a slight annoyance. Also if I'm still playing the game when I unplug and replug in a minute the same issue will occur again. So if you're not using the cable for that stuff then you're set.,2021-05-26,0,0,50.99,789,8,100,1.6,11.6,63.02
600,600,"Logitech MK550 Wireless Wave Keyboard and Mouse Combo - Includes Keyboard and Mouse, Long Battery Life, Ergonomic Wave Design, Black",4.5,20592,5,keyboard/mouse wireless combo,great value for wireless keyboard/mouse combo.  price is unbeatable.,2020-08-11,0,0,29.99,1087,3,9,0.5,6.24,49.99
