X,Unnamed..0,Hotel_Name,Review_Text,Posted_Date,Rating,Average_Rating,Num_of_Ratings,Helpfulness,is_photo,review_title,hotel_grade,employee_friendliness_score,facility_score,cleanliness_score,comfort_score,value_for_money_score,location_score,Crawled_date,title_length,text_length,time_lapsed,Deviation.of.star.ratings,FOG.Index,Flesch.Reading.Ease,Depth,Breadth,sentiment_score_continuous,sentiment_score_discrete,valence,arousal
481,481,express-hammersmith,"Very comfortable beds, clean and staff extremely friendlyShower hot water not too good",2023-04-30,8.0,8.0,8003,0,0,Very good,3,8.6,8.0,8.3,8.1,7.9,8.6,2024-12-02,2,13,582,0.0,11.35,66.74,3.29350968868234,0.0311600503219585,4.356,4,0.2748437274676947,-0.26912415151842256
482,482,nyx-hotel-london-by-leonardo-hotels,"Nice spacious room with beautiful decor Visited the bar on the evening good selection of drinks and the restaurant for breakfast nice food
We were staying for my partners Birthday and the staff left a birthday card  cupcakes which was a lovely treat, thank youA little pricey",2022-06-26,8.0,8.4,9394,0,1,Enjoyable stay in central London,5,8.7,8.7,8.8,8.9,7.9,9.3,2024-12-02,5,47,890,0.4,20.5,49.15,3.29472030434087,0.0236501393849284,4.431,4,0.40480443790778997,0.14451897922317872
483,483,marlin-waterloo,"the room was spaceous, with a well equipped kitchenette The bed was comfortable, the room was well lit and even had an interesting and very urban view The receptiin staff were very helpfulIn general it was a great stay but there were a few issues At first there was a bed light that wasnt working and I had to ask a few times before it was fixed The phone in the room didnt work so I had to go downstairs every time, and when I asked about it I was told just that the phones dont work even though the paper information I received when I checked in included instructions for calling reception
On my second day there my key cards suddenly stopped working I was given new ones without anyone trying to find out what happened and that made me nervous",2022-09-06,8.0,8.1,10695,1,0,"Very good stay, with some issues",4,8.5,8.2,8.2,8.2,7.6,9.3,2024-12-02,6,142,818,0.0999999999999996,58.77,-47.28,3.02401156350804,0.262086389290778,3.645,4,-0.07599478699777311,0.026678266849536416
484,484,tavistock,Location excellent for what we intended to do in London Breakfast excellent,2023-04-21,7.0,7.7,5932,0,0,"We enjoyed our stay We usually stay at Imperial Hotels, London, but this was the first time we had",3,8.7,7.6,8.2,8.0,7.5,9.1,2024-12-02,19,12,591,0.7,14.8,42.38,3.29472528978149,0.0267135592135827,4.58,5,0.24179792013451404,-0.05953413077801056
485,485,lancaster-gate,"close to tube stations and Hyde parkbeds were very uncomfortable and rooms were not sound proof at all, could here the neighbouring rooms and the above ones and all the pipes were very loud",2022-12-21,5.0,7.7,14445,0,0,"it was okay, not worth the money for the discomfort",3,8.6,7.5,8.0,8.0,7.7,9.0,2024-12-02,10,34,712,2.7,15.95,70.81,3.31135595382921,0.0043261140111834,2.16,1,-0.07582310130106365,-0.004611624252290888
486,486,the-clermont-victoria,"Superb location, grand design and an amazing character",2024-02-03,9.0,8.7,6664,0,0,Stay grand in Londons heart,4,9.1,8.7,9.1,9.1,8.0,9.6,2024-12-02,5,8,303,0.300000000000001,13.2,37.98,3.31075938150558,0.0109536124855937,4.803,5,0.4813818287117033,0.20139378761821253
487,487,tavistock,"understaffed, had to look for crockery for our breakfast in great need of updating upstairs chairs, stained in dining room and in foyer",2023-04-24,5.0,7.7,5932,0,0,Passable,3,8.7,7.6,8.2,8.0,7.5,9.1,2024-12-02,1,23,588,2.7,12.68,65.05,3.30547313933459,0.0135343626998219,2.621,2,-0.5106052031283485,0.002003652567868785
488,488,crestfieldhotel,"Near Kings CrossDated rooms, bathroom smelled musty, no air conditioning, area near bed was a little dirty",2023-10-27,7.0,7.8,6515,0,0,Decent Hotel with Good Price Near Kings Cross,2,8.6,7.6,8.4,8.1,7.9,9.4,2024-12-02,8,17,402,0.8,11.51,71.14,3.28986857998638,0.0402716869836596,4.061,4,-0.035378165307004064,-0.21179083159728923
489,489,blakemore,"Location was good for connections to Underground trains for the city Great for visiting Hyde Park and Kensington Gardens Good value for a cooked breakfast Very good and clean roomBathroom had 2 sinks but the room was very small, so only one person at a time
Limited choice for continental breakfast",2022-06-17,9.0,8.3,12340,0,0,Its all about the right location,4,8.7,8.3,8.7,8.8,8.1,8.9,2024-12-02,6,51,899,0.699999999999999,26.67,28.17,3.22290478021153,0.0773957842750998,4.172,4,0.3217658962295618,-0.2857015044912224
490,490,astorcourthotel,"The location of the hotel is very good, and staff were friendly and efficient upon arrivalThe room was swelteringly hot In March with no ability to change it By the standard signage next to the disconnected AC this seemed to be standard for the hotel The cooked breakfast was dry and lukewarm, and as a solo traveller I was asked to sit at a specific high table so the comfortable normal tables could be used by couplesgroups",2024-04-16,4.0,7.9,7132,0,0,Good location let down by rooms and breakfast,3,8.8,7.8,8.0,8.0,7.5,8.9,2024-12-02,8,77,230,3.9,34.96,10.24,3.28473709948502,0.0178649473042492,4.063,4,0.39135027551468476,-0.0966876478202268
491,491,radissonblugrafton,"Great location, wonderful staff, secure for solo traveler",2023-06-15,10.0,7.9,9315,0,0,Elegant hotel in great location,4,8.7,8.0,8.4,8.5,7.4,9.1,2024-12-02,5,8,536,2.1,13.2,29.52,3.3088428401561,0.013968341775298,4.667,5,0.5488947298858142,0.09242016047156323
492,492,alexandra-hotel,"great location, walk to Hyde park and nearby some restaurantsnothing, it was just what I wanted",2023-03-22,10.0,7.0,6404,0,0,"excellent stay, room was clean, bed and bedding clean and comfortable Bathroom and shower were clean with great hot wat",3,7.5,6.9,7.4,7.3,7.5,9.0,2024-12-02,20,16,621,3.0,11.4,72.16,3.28535314425205,0.0284797105453065,4.568,5,0.3098675678735704,0.05713361341508694
493,493,phoenixhotel,"Clean and modern rooms, nice lounge areas and friendly staff 
Was perfect for a short stay 

Single room is indeed small though comfortable with just enough space for few daysHeating was on the warmer side",2021-12-12,10.0,8.2,5898,0,0,Hidden gem,4,9.0,8.1,8.7,8.5,8.3,9.2,2024-12-02,2,35,1086,1.8,15.14,61.33,3.28286591434156,0.0478758908778878,4.274,4,0.5684603629897875,-0.318509587551451
494,494,thistletower,great locationall was good,2022-11-19,9.0,7.7,20956,0,0,night in London staying near Tower  perfect retreat after a night out,4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,12,4,744,1.3,11.6,50.5,3.30602124761222,0.0127171994156341,4.417,4,0.2924637481107503,-0.008160922606844069
495,495,nyx-hotel-london-by-leonardo-hotels,Gave me the wrong key  door number for my room walked into someone elses room Considered a mistake and not staffs fault however not what you expect for a  5 star hotel ,2022-12-31,1.0,8.4,9394,1,0,Bad,5,8.7,8.7,8.8,8.9,7.9,9.3,2024-12-02,1,32,702,7.4,14.05,64.38,3.2945242308939,0.0122471286747702,2.049,1,0.22455983161098134,-0.08364982482420986
496,496,royal-national,"Stayed in the south wing, 5th floor so was much quieter and away from the pub noise Room and corridor had just been newly decoratedNo air conditioning, fortunately weather wasnt that great otherwise would have been much too hot",2024-07-06,8.0,7.5,9767,0,0,Very good,3,8.3,7.5,8.0,7.9,7.3,8.9,2024-12-02,2,39,149,0.5,19.7,40.35,3.28955804584753,0.0372161597823984,3.922,4,0.23100082118505968,0.13865565413130546
497,497,thistletower,Beautiful view of Tower Bridge from our room  Directly across from Tower of London and nearby transportation hubs,2023-07-08,9.0,7.7,20956,0,0,"Great location in London  Nice rooms, clean",4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,7,18,513,1.3,11.64,53.21,3.30288222608377,0.0197768560302944,4.565,5,0.2571483022870902,-0.04959991194076303
498,498,montcalm-chilworth-townhouse,LocationStaff in restaurant,2024-06-01,6.0,7.7,9205,0,0,Ok but room too small,5,8.6,7.8,8.2,8.3,7.4,9.1,2024-12-02,5,3,184,1.7,14.53,9.21,3.31243558017364,0.0071129878376082,4.021,4,0.18310049802715908,0.03387491077637089
499,499,park-plaza-county-hall,"The reception area, the lift views and our room was exceptional",2024-11-07,10.0,8.6,11045,0,0,We stayed with our daughter as we had tickets to ABBA voyage,4,9.0,8.7,8.8,8.9,7.9,9.5,2024-12-02,12,11,25,1.4,11.67,68.77,3.31190102827728,0.0015316730081559,4.64,5,0.4809894497960007,-0.0319269867703057
500,500,astorcourthotel,"Nor applicableInternet  free WiFi was on and off 
The rooms should be cleaned daily and hoovered in the summer  Towels should be changed",2022-07-21,8.0,7.9,7132,0,0,Purpose achieved location and proximity bring me back all the,3,8.8,7.8,8.0,8.0,7.5,8.9,2024-12-02,10,23,865,0.0999999999999996,10.94,73.51,3.30499358347258,0.007240513511816,2.982,4,0.4287035170518788,-0.20499500379099234
501,501,sidneyhotel,EverythingLimited food options in breakfast There is no water bottle in the room,2023-05-15,10.0,7.8,12641,0,0,Relaxing,3,8.7,7.8,8.3,8.3,7.9,9.1,2024-12-02,1,13,567,2.2,8.28,58.28,3.2903440000147,0.0261085569836152,3.963,4,0.3690914983762618,-0.08351017410572527
502,502,zedwell-trocaderor,Comfy and clean  excellent location and good value for moneyMy shower flooded the bathroom every time I turned it on,2022-02-04,7.0,7.4,39497,2,0,Clean and comfy,0,8.1,7.2,7.9,7.9,7.5,9.6,2024-12-02,3,20,1032,0.4,12.0,51.18,3.30217045118963,0.0218607428421735,4.771,5,0.21578941591302409,0.0716663314182782
503,503,stgileshotel,"Location is great, shower and bathroom clean
Everything you need for a one or two night stay",2024-04-06,8.0,7.0,14989,0,0,Good central hotel in London,3,8.1,6.9,7.3,7.3,7.0,9.4,2024-12-02,5,17,240,1.0,9.15,71.14,3.3157926945214,0.0073531036354379,4.546,5,0.5005397328776724,-0.30452200645142835
504,504,alexandra-hotel,Great location and staff,2024-10-26,10.0,7.0,6404,0,0,Exceptional,3,7.5,6.9,7.4,7.3,7.5,9.0,2024-12-02,1,4,37,3.0,11.6,75.88,3.30715506155739,0.0152352916240909,4.564,5,0.5271529054910048,-0.20349314213536382
505,505,cityinnwestminster,"Loved the location, staff were amazing Breakfast was so yummy and the room was incrediblecomfiness  of the bed",2021-12-13,8.0,8.3,7467,0,0,"incredible, would definitely recommend",4,8.8,8.5,8.8,8.8,7.9,8.9,2024-12-02,4,18,1085,0.300000000000001,11.64,53.21,3.29524332047261,0.0273288784519078,4.708,5,0.24624525485249907,0.0009574686852860427
506,506,blakemore,"Everything The room was on the top floor with lovely views, the location was superb, walking distance to three tube stations and Hyde Park We did not have breakfast The staff is very friendly and helpfulOnly that the breakfast could have been included in the price really",2024-05-31,10.0,8.3,12340,0,0,Great location and service,4,8.7,8.3,8.7,8.8,8.1,8.9,2024-12-02,4,47,185,1.7,21.35,40.69,3.25485155649129,0.0628818461078701,4.457,5,0.3153551702089743,0.18767691354637778
507,507,keystone-house,Clean comfortable room Great locationNothing,2023-11-26,9.0,7.9,5933,0,0,Good value Good size Well equipped and very comfortable,3,8.5,7.9,8.3,8.1,8.1,9.4,2024-12-02,9,5,372,1.1,18.0,15.64,3.30643572852698,0.0169075420857034,4.42,4,0.1915538987623546,0.039974488630272524
508,508,montcalm-chilworth-townhouse,"New updates throughout, extra care to our stayNothing",2024-05-31,10.0,7.7,9205,0,0,Wow  it was one block away from the train station,5,8.6,7.8,8.2,8.3,7.4,9.1,2024-12-02,10,8,185,2.3,3.2,71.82,3.31370803118291,0.0045379100491566,4.498,5,0.3684158820663223,0.04602571221901398
509,509,stgileshotel,Did not have breakfastElevators very small Long wait or take the stairs Difficult for elderly person,2023-04-22,9.0,7.0,14989,0,0,Superb,3,8.1,6.9,7.3,7.3,7.0,9.4,2024-12-02,1,16,590,2.0,13.9,55.24,3.09342098358869,0.184864536475898,2.553,3,-0.14743684655514505,-0.14407393184360257
510,510,stgileshotel,Rooms were too warm and elevators were quite slow,2024-07-27,7.0,7.0,14989,0,0,Good,3,8.1,6.9,7.3,7.3,7.0,9.4,2024-12-02,1,9,128,0.0,8.04,87.72,3.30578129732453,0.0189804699768238,2.339,3,0.13251854511051128,0.027536258065595128
511,511,alexandra-hotel,"Nearly everythingBed was uncomfortable, not the best",2023-11-18,8.0,7.0,6404,1,0,Excellent,3,7.5,6.9,7.4,7.3,7.5,9.0,2024-12-02,1,7,380,1.0,14.23,38.99,3.3102384452794,0.0114701540925287,2.779,3,-0.2830107324058535,0.08065841291824431
512,512,alexandra-hotel,"Nice comfortable bed Shower facility was very good
Very clean overall
Nice breakfast with very efficient cheerful staff
Good position for Underground transport  connectionsLack of towel rail in Shower room",2022-09-22,8.0,7.0,6404,0,0,Short Leisure  stay,3,7.5,6.9,7.4,7.3,7.5,9.0,2024-12-02,3,30,802,1.0,20.0,32.57,3.27551841821147,0.0472671091096653,4.392,4,0.11943993199763828,-0.16222414216038014
514,514,blakemore,The breakfast was a bit bland but I guess thats a cultural differenceMore variety in the breakfast or perhaps a different breakfast menu for different days,2024-10-24,8.0,8.3,12340,0,0,Excellent overall Very friendly staff,4,8.7,8.3,8.7,8.8,8.1,8.9,2024-12-02,5,26,39,0.300000000000001,15.02,45.09,3.29097522377455,0.0280272783957077,3.747,4,0.4457950196719571,-0.09967069218618611
515,515,thistletower,"Location and view exceptional 
Bed really comfyRooms are dated 
Portable electric heater in room 
Grouting in bathroom black in places",2023-02-16,9.0,7.7,20956,0,0,Weekday visit to London,4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,4,20,655,1.3,16.0,34.26,3.29990308681007,0.0260494303221564,4.682,5,0.22036545702564936,-0.12177004292584317
516,516,the-belgrave,"Breakfast very good, the location very nice and calm area Although the room was small, it was very cleanThe bed was a little bit narrow for two persons",2023-05-06,7.0,8.6,5715,0,0,We liked,4,9.1,8.6,9.1,9.0,8.3,9.2,2024-12-02,2,28,576,1.6,12.63,68.44,3.28525932932405,0.0371761394617665,4.105,4,0.4591400533876065,-0.2683557751622473
517,517,stgileshotel,"early checkin, breakfast, quietThere was no running water in the room when I arrived Granted, there was a note mentioning a necessary outage until 3pm but by 5pm there was still no water I called reception and was told a pipe had burst and that there should be water before 7pm Unfortunately I had an important appointment and had to leave without showering I was not offered any discount or compensation for the discomfort",2023-04-22,1.0,7.0,14989,0,0,Bad,3,8.1,6.9,7.3,7.3,7.0,9.4,2024-12-02,1,74,590,6.0,34.46,4.83,2.80811885721235,0.446676326588719,2.199,1,0.17498126469639208,0.06057246823508672
518,518,park-plaza-county-hall,"Very good hotel, spacious room with a great view Look forward to staying here again in future",2024-11-11,10.0,8.6,11045,0,0,Exceptional,4,9.0,8.7,8.8,8.9,7.9,9.5,2024-12-02,1,17,21,1.4,6.8,79.6,3.28595317846239,0.0328759616799813,4.541,5,0.43053221566816174,0.07363225545332658
519,519,the-clermont-victoria,"Location was perfect Classic look, but clean updated and not dingy like a lot of classic hotels They literally thought of my every possible need My new go to in LondonBreakfast was ok, but for the price it should have been included",2022-03-26,10.0,8.7,6664,0,1,"Clean, comfortable, classic, heart of city",4,9.1,8.7,9.1,9.1,8.0,9.6,2024-12-02,6,42,982,1.3,21.56,37.31,3.29942021456631,0.0279520358788376,3.91,4,0.3038121755642641,0.023860594872575296
520,520,crestfieldhotel,"It was clean and close to station Friendly staff I knew the room would be small so no problem, only stayed for a nightNot a fan of refilled water bottles Neighborhood was a little bit noisy Some guys arguing over parking at 4 am right under our room and teens crushing bottles etc",2023-09-05,7.0,7.8,6515,0,0,Nice for an early train from Kings Cross,2,8.6,7.6,8.4,8.1,7.9,9.4,2024-12-02,8,53,454,0.8,21.95,43.06,3.30374431542896,0.0247146343122481,4.021,4,-0.17616996195125276,-0.03848735335365867
522,522,thistletower,Do yourself a favor and upgrade to the river view These rooms to see to be remodeled In an area thats hard to find a room with two beds for a decent price This was great for the price Close to circle end district lines,2023-07-11,8.0,7.7,20956,0,0,Great price snd view,4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,4,45,510,0.3,18.89,59.64,3.3097625224663,0.0039287158209647,4.456,5,0.018903881121267063,-0.10559587571552458
523,523,studios2let,"Very clean, great location, kitchen pretty well equipped, grocery store nearby, great location close to underground line, very nice staff at 247 reception, nice pubs close by, great value for the moneyNo coffee maker, very small bathroom but manageable",2023-10-05,9.0,7.6,11670,0,0,We had a great time and well use it again,3,8.3,7.5,7.9,7.8,7.6,9.3,2024-12-02,10,39,424,1.4,19.7,40.35,3.29303178602009,0.0356872190281983,4.469,4,0.27515017537558906,-0.2039352048308991
